timestamp,Basel Temperature Max,Basel Temperature Min,Basel Temperature Mean
20090822T0000,19.600529,13.580529,17.060947
20090823T0000,24.29053,10.540529,17.72803
20090824T0000,30.090528,14.310529,22.360113
20090825T0000,25.57053,18.410528,21.457193
20090826T0000,24.760529,17.30053,20.912613
20090827T0000,26.680529,17.90053,22.710531
20090828T0000,23.250528,15.900529,20.460114
20090829T0000,19.20053,13.250529,16.372614
20090830T0000,21.23053,9.700529,16.116781
20090831T0000,25.500528,12.010529,18.903862
20090901T0000,30.57053,13.190529,22.55303
20090902T0000,22.87053,15.190529,19.197613
20090903T0000,21.680529,15.190529,18.542192
20090904T0000,20.73053,10.980529,15.5642805
20090905T0000,17.600529,8.530529,13.610112
20090906T0000,19.920528,10.700529,15.488862
20090907T0000,23.780529,10.340529,17.862196
20090908T0000,25.29053,13.160529,19.197195
20090909T0000,23.490528,12.070529,17.634695
20090910T0000,24.63053,10.330529,18.561777
20090911T0000,22.40053,12.460529,16.786366
20090912T0000,20.990528,9.600529,15.120112
20090913T0000,19.330528,9.770529,14.149697
20090914T0000,15.090529,9.350529,11.918862
20090915T0000,19.56053,8.010529,12.5401125
20090916T0000,21.240528,10.820529,16.043032
20090917T0000,18.88053,14.480529,16.424278
20090918T0000,22.22053,14.420529,18.390528
20090919T0000,19.170528,14.980529,17.188444
20090920T0000,21.080528,15.060529,18.185528
20090921T0000,21.71053,14.500529,17.853447
20090922T0000,23.38053,14.510529,18.369696
20090923T0000,23.410528,13.790529,18.360529
20090924T0000,22.20053,13.780529,17.331362
20090925T0000,20.97053,12.240529,16.080946
20090926T0000,20.080528,10.0505295,14.7501135
20090927T0000,21.990528,11.260529,16.716362
20090928T0000,21.530529,13.740529,17.503027
20090929T0000,21.71053,13.110529,16.916363
20090930T0000,21.110529,12.280529,16.420527
20091001T0000,20.350529,12.320529,16.34928
20091002T0000,18.500528,10.530529,14.313862
20091003T0000,18.000528,8.170529,13.008446
20091004T0000,16.97053,8.630529,12.657612
20091005T0000,19.240528,8.570529,14.203445
20091006T0000,22.97053,14.580529,18.672195
20091007T0000,26.39053,13.820529,20.709276
20091008T0000,20.98053,15.810529,17.944695
20091009T0000,17.350529,13.170529,15.445113
20091010T0000,17.020529,11.680529,14.854697
20091011T0000,17.48053,9.910529,13.512612
20091012T0000,14.140529,6.7705283,10.6892805
20091013T0000,10.900529,5.8805285,8.245528
20091014T0000,8.320529,3.2705286,5.467195
20091015T0000,7.0305285,-0.68947136,2.9176123
20091016T0000,10.500529,0.60052866,5.6455283
20091017T0000,8.010529,5.0905285,6.4505286
20091018T0000,8.450529,2.5005286,5.1746955
20091019T0000,10.480529,0.93052864,4.937612
20091020T0000,15.400529,1.0405287,8.313027
20091021T0000,16.07053,5.4805284,11.147197
20091022T0000,15.740529,8.760529,11.903029
20091023T0000,13.430529,8.210529,10.585111
20091024T0000,17.15053,6.6205287,12.107196
20091025T0000,15.610529,9.8005295,12.911778
20091026T0000,14.120529,8.360529,11.102614
20091027T0000,15.470529,6.6305285,10.955112
20091028T0000,15.590529,5.040529,10.980529
20091029T0000,15.760529,9.490529,11.904695
20091030T0000,11.560529,4.9505286,8.464696
20091031T0000,13.240529,4.8905287,9.347613
20091101T0000,17.73053,6.2705283,12.530112
20091102T0000,16.170528,7.0705285,11.002613
20091103T0000,12.110529,4.9805284,8.405527
20091104T0000,12.250529,7.7205286,9.867614
20091105T0000,11.570529,5.2505283,8.042612
20091106T0000,9.920529,4.020529,7.1117787
20091107T0000,9.610529,1.4405286,5.646778
20091108T0000,9.170529,4.6805286,6.623862
20091109T0000,6.5005283,4.020529,5.484695
20091110T0000,7.4005284,4.1805286,5.623862
20091111T0000,8.250529,3.2105286,6.130528
20091112T0000,13.420529,0.91052866,7.091362
20091113T0000,17.04053,7.2505283,11.326778
20091114T0000,18.80053,5.4705286,11.436362
20091115T0000,16.360529,8.040529,11.724696
20091116T0000,15.0505295,9.750529,13.354694
20091117T0000,20.31053,11.460529,15.48428
20091118T0000,14.260529,8.720529,11.140945
20091119T0000,14.940529,6.7405286,9.833862
20091120T0000,15.8005295,3.9705286,11.053028
20091121T0000,16.38053,8.940529,11.763863
20091122T0000,13.760529,8.170529,10.848862
20091123T0000,13.420529,8.870529,11.421779
20091124T0000,13.960529,9.830529,12.031362
20091125T0000,13.900529,3.6905286,9.360112
20091126T0000,11.660529,6.6305285,9.648026
20091127T0000,10.640529,6.0905285,8.472611
20091128T0000,12.230529,3.9305286,8.755945
20091129T0000,10.240529,4.4105287,8.013862
20091130T0000,4.790529,1.8405286,3.554695
20091201T0000,7.6105285,3.5905285,4.9438615
20091202T0000,7.8105288,0.7105287,4.206779
20091203T0000,11.420529,2.9405286,6.900112
20091204T0000,7.290529,1.5605286,4.6051116
20091205T0000,11.620529,-0.32947135,5.4021955
20091206T0000,13.8005295,4.5505285,9.542195
20091207T0000,14.120529,9.310529,11.5417795
20091208T0000,11.130529,5.2105284,7.2871966
20091209T0000,9.310529,3.2105286,5.7942786
20091210T0000,10.690529,3.5705285,6.8609447
20091211T0000,6.6805286,3.8905284,5.200112
20091212T0000,5.1805286,0.7005287,3.5034454
20091213T0000,2.8505285,-2.2494714,-0.17280471
20091214T0000,1.9805287,-3.1994715,-1.683638
20091215T0000,-0.069471344,-4.1094713,-2.4953048
20091216T0000,0.40052867,-5.1894712,-2.2561383
20091217T0000,-1.4894713,-5.0294714,-3.462388
20091218T0000,-0.9794713,-5.6494713,-3.6740549
20091219T0000,-3.8494716,-9.529471,-7.260305
20091220T0000,1.6105287,-12.509471,-4.4194713
20091221T0000,4.3605285,0.110528655,2.3571951
20091222T0000,11.260529,2.3605285,7.5392795
20091223T0000,6.7705283,1.6405287,4.6401114
20091224T0000,7.8505287,1.8905287,5.611361
20091225T0000,9.710529,1.8905287,5.4992795
20091226T0000,5.3105288,-1.4994713,1.8242785
20091227T0000,8.740529,0.49052867,3.3913622
20091228T0000,6.7805285,3.4705286,4.4963613
20091229T0000,12.320529,2.7005286,7.615112
20091230T0000,11.440529,8.260529,9.857196
20091231T0000,10.640529,6.540529,8.334277
20100101T0000,6.1505284,0.60052866,4.265945
20100102T0000,0.8905287,-2.9594715,-1.1053046
20100103T0000,1.9105287,-3.1394715,-0.77988815
20100104T0000,-0.25947133,-5.4994717,-3.3728049
20100105T0000,-0.41947132,-7.1094713,-3.2290547
20100106T0000,1.1705287,-4.1294713,-1.964888
20100107T0000,4.2505283,-2.7694714,-0.0115547525
20100108T0000,2.9105287,-2.3694715,-0.45363796
20100109T0000,-0.059471346,-3.2694714,-1.7365546
20100110T0000,-1.2994714,-4.8694715,-3.385722
20100111T0000,-1.6194713,-7.7394714,-3.960721
20100112T0000,1.3705287,-4.7794714,-2.0365548
20100113T0000,4.290529,-1.2494713,1.7609453
20100114T0000,4.6605287,-0.6794713,1.363862
20100115T0000,5.4905286,-1.1594714,1.6934451
20100116T0000,6.9805284,-2.5894713,2.9651117
20100117T0000,7.5805287,3.2905285,6.0846953
20100118T0000,6.3405285,3.6105285,4.6396956
20100119T0000,5.5005283,-1.3594713,1.732612
20100120T0000,6.4105287,-3.2694714,2.0859454
20100121T0000,6.3205285,0.60052866,4.0446954
20100122T0000,5.8605285,-0.4994713,2.152612
20100123T0000,6.4005284,-2.7094715,1.0509454
20100124T0000,7.2505283,-0.42947134,3.522195
20100125T0000,4.7005286,-0.40947133,2.3355286
20100126T0000,2.0405285,-2.8294713,-0.5040547
20100127T0000,1.0805286,-5.1494713,-1.6532212
20100128T0000,1.6105287,-1.9594713,0.19636202
20100129T0000,4.5805287,0.22052866,2.305112
20100130T0000,0.87052864,-3.0494714,-0.713638
20100131T0000,1.4605286,-5.2894716,-2.2557218
20100201T0000,2.4305286,-5.2894716,-1.8269714
20100202T0000,4.3405285,-1.9994713,1.4717788
20100203T0000,7.1605287,2.9205287,4.9963617
20100204T0000,9.030529,-1.6694714,4.396362
20100205T0000,7.9205284,2.2405286,4.9701123
20100206T0000,7.2005286,1.8105286,4.338862
20100207T0000,5.3305287,-0.11947135,2.576362
20100208T0000,4.8805285,-3.1394715,1.0609452
20100209T0000,5.4705286,-1.9494714,1.918862
20100210T0000,-0.7494713,-4.6294713,-2.9503047
20100211T0000,0.92052865,-6.4194713,-2.1328046
20100212T0000,1.1105287,-3.8594716,-1.167388
20100213T0000,1.9205287,-4.8894715,-1.4898881
20100214T0000,4.1705284,-4.8494716,-0.9461383
20100215T0000,2.2405286,-5.3594713,-1.8857216
20100216T0000,6.6205287,-4.6494713,0.96594524
20100217T0000,6.5105286,0.8305287,3.6646957
20100218T0000,10.140529,2.8505285,6.4242787
20100219T0000,6.3105288,1.7105286,4.737612
20100220T0000,6.4305286,0.12052866,2.7188618
20100221T0000,9.830529,0.5705287,4.6071954
20100222T0000,14.700529,2.7305286,8.690946
20100223T0000,13.120529,7.3105288,9.798446
20100224T0000,13.260529,4.9305286,8.773862
20100225T0000,13.520529,3.0705285,8.718029
20100226T0000,9.920529,4.040529,7.252197
20100227T0000,13.110529,2.1705287,6.967612
20100228T0000,13.890529,4.7305284,8.781363
20100301T0000,10.570529,1.5505286,6.5884457
20100302T0000,9.200529,4.6405287,6.7334456
20100303T0000,9.620529,0.17052865,5.0805287
20100304T0000,8.490529,-1.4694713,3.1867783
20100305T0000,2.7605286,-3.7294714,-0.45780468
20100306T0000,2.8605285,-2.2794714,-0.07488807
20100307T0000,3.0005286,-5.1694713,-1.4719714
20100308T0000,4.4105287,-7.7594714,-1.6919714
20100309T0000,1.5005287,-5.7494717,-2.1615546
20100310T0000,4.3005285,-3.3094714,0.15136193
20100311T0000,2.2905285,-1.2194713,0.8217786
20100312T0000,6.2505283,-3.5994716,1.4476118
20100313T0000,7.2505283,-1.1694714,3.3101118
20100314T0000,7.4505286,0.030528657,4.0292783
20100315T0000,8.440529,0.41052866,4.7526116
20100316T0000,10.030529,4.7405286,7.101778
20100317T0000,14.900529,0.25052866,8.282612
20100318T0000,17.05053,5.1805286,11.3213625
20100319T0000,17.45053,7.9505286,12.597196
20100320T0000,19.89053,8.930529,14.0521965
20100321T0000,15.230529,9.450529,12.901779
20100322T0000,14.930529,7.8005285,11.272195
20100323T0000,16.430529,7.6705284,11.875529
20100324T0000,18.920528,5.3205285,12.563029
20100325T0000,20.37053,9.210529,13.794696
20100326T0000,14.190529,7.4505286,10.463862
20100327T0000,12.990529,3.6405284,9.077612
20100328T0000,12.620529,7.6105285,10.324697
20100329T0000,16.57053,9.290529,12.77428
20100330T0000,14.680529,5.1805286,9.792611
20100331T0000,11.0505295,3.9305286,7.026779
20100401T0000,10.030529,2.3005285,6.105112
20100402T0000,12.930529,-0.17947134,7.2821956
20100403T0000,13.420529,6.1205287,9.006779
20100404T0000,11.770529,5.3405285,8.428863
20100405T0000,10.920529,3.0805285,7.0867786
20100406T0000,17.14053,2.0405285,9.934279
20100407T0000,18.80053,3.4505286,12.012196
20100408T0000,14.860529,8.510529,11.37553
20100409T0000,16.930529,8.730529,12.15553
20100410T0000,14.870529,5.3705287,9.3526125
20100411T0000,10.090529,0.84052867,5.937612
20100412T0000,10.730529,-0.14947134,5.540529
20100413T0000,11.670529,1.7805287,6.5180287
20100414T0000,11.920529,5.1305285,8.454279
20100415T0000,13.630529,3.0505285,8.475531
20100416T0000,15.200529,4.020529,9.440529
20100417T0000,18.280529,3.5505285,10.045945
20100418T0000,17.65053,5.5005283,12.228863
20100419T0000,18.72053,8.8005295,14.382613
20100420T0000,17.87053,8.690529,13.250946
20100421T0000,16.910528,7.1605287,11.241778
20100422T0000,16.690529,3.8005285,10.636361
20100423T0000,19.180529,4.7105284,11.61011
20100424T0000,20.95053,6.0705285,14.095529
20100425T0000,22.410528,9.410529,16.55011
20100426T0000,18.360529,12.440529,15.273029
20100427T0000,19.340528,9.360529,14.556362
20100428T0000,22.440529,9.120529,16.171364
20100429T0000,24.71053,11.610529,18.858446
20100430T0000,20.55053,12.430529,17.058447
20100501T0000,15.730529,11.620529,13.259277
20100502T0000,14.780529,9.640529,12.167195
20100503T0000,14.220529,8.150529,11.062195
20100504T0000,16.020529,6.0305285,11.392194
20100505T0000,12.960529,5.7205286,9.828862
20100506T0000,10.150529,6.1205287,7.9613614
20100507T0000,14.560529,6.2605286,10.488445
20100508T0000,16.54053,6.540529,12.754279
20100509T0000,15.510529,9.040529,12.504696
20100510T0000,15.030529,9.570529,12.642197
20100511T0000,18.430529,8.590529,13.084281
20100512T0000,14.830529,8.000528,11.422612
20100513T0000,9.730529,5.3605285,7.9142785
20100514T0000,12.790529,5.1905284,9.48053
20100515T0000,11.900529,5.5605288,9.48928
20100516T0000,14.360529,6.0005283,10.98178
20100517T0000,14.990529,9.210529,11.987613
20100518T0000,14.980529,8.610529,11.558029
20100519T0000,13.570529,5.6205287,10.465112
20100520T0000,12.660529,8.390529,10.544278
20100521T0000,17.95053,7.6605287,13.4255295
20100522T0000,21.80053,7.8905287,14.891782
20100523T0000,22.21053,10.3005295,16.723028
20100524T0000,25.270529,11.850529,19.175112
20100525T0000,26.110529,13.560529,19.95678
20100526T0000,19.81053,13.0505295,16.348444
20100527T0000,18.46053,13.270529,15.935111
20100528T0000,18.55053,12.140529,15.424697
20100529T0000,21.030529,10.130529,16.238443
20100530T0000,17.350529,12.690529,15.228443
20100531T0000,15.640529,9.650529,12.577611
20100601T0000,17.57053,8.100529,13.555528
20100602T0000,18.490528,11.110529,15.102195
20100603T0000,18.170528,10.320529,14.190112
20100604T0000,24.98053,10.450529,17.590528
20100605T0000,25.610529,12.350529,20.237616
20100606T0000,26.250528,17.090528,21.354696
20100607T0000,22.65053,15.270529,19.414698
20100608T0000,24.170528,14.680529,20.363863
20100609T0000,27.88053,15.470529,21.930946
20100610T0000,30.72053,16.920528,22.792192
20100611T0000,24.38053,16.45053,20.821362
20100612T0000,22.04053,14.310529,18.137611
20100613T0000,17.73053,13.640529,16.033445
20100614T0000,19.180529,14.210529,16.796362
20100615T0000,20.420528,11.980529,15.934278
20100616T0000,20.30053,13.130529,16.469696
20100617T0000,17.580528,13.180529,15.104695
20100618T0000,18.72053,12.970529,15.606362
20100619T0000,13.810529,10.010529,12.22553
20100620T0000,14.920529,7.040529,11.714696
20100621T0000,16.21053,8.520529,12.773446
20100622T0000,18.590528,8.010529,13.879696
20100623T0000,22.62053,9.670529,16.820528
20100624T0000,23.180529,10.330529,18.247196
20100625T0000,25.340528,14.760529,20.615528
20100626T0000,25.600529,14.540529,21.070112
20100627T0000,26.70053,15.240529,21.545527
20100628T0000,27.48053,18.000528,23.302612
20100629T0000,27.80053,19.15053,23.52636
20100630T0000,27.06053,18.07053,23.012197
20100701T0000,28.12053,17.270529,23.6297
20100702T0000,29.57053,19.29053,25.144697
20100703T0000,30.29053,21.760529,25.44761
20100704T0000,23.030529,19.260529,21.545113
20100705T0000,26.20053,16.89053,21.706778
20100706T0000,22.40053,16.22053,19.319698
20100707T0000,25.660528,12.680529,19.702194
20100708T0000,28.360529,15.770529,22.665113
20100709T0000,31.090528,19.64053,25.508028
20100710T0000,31.440529,22.430529,26.48761
20100711T0000,29.07053,21.160528,25.545527
20100712T0000,31.90053,19.920528,24.80053
20100713T0000,27.30053,17.420528,22.940115
20100714T0000,32.000526,19.860529,25.73053
20100715T0000,24.12053,18.38053,21.495947
20100716T0000,28.80053,16.740528,23.617197
20100717T0000,23.860529,18.15053,20.817614
20100718T0000,24.610529,14.220529,19.336779
20100719T0000,25.780529,13.020529,19.351362
20100720T0000,27.45053,13.610529,21.755114
20100721T0000,29.88053,18.830528,24.899694
20100722T0000,23.07053,16.010529,20.433447
20100723T0000,17.46053,13.450529,15.900947
20100724T0000,20.57053,13.030529,16.639696
20100725T0000,21.13053,12.610529,17.230532
20100726T0000,18.73053,13.990529,16.330528
20100727T0000,22.000528,13.570529,17.84678
20100728T0000,21.490528,14.730529,17.860947
20100729T0000,18.63053,13.590529,16.109697
20100730T0000,20.30053,12.710529,16.53303
20100731T0000,24.14053,12.450529,18.909697
20100801T0000,28.48053,16.40053,21.763031
20100802T0000,20.190529,16.64053,18.389698
20100803T0000,19.90053,13.130529,17.25178
20100804T0000,22.96053,13.650529,18.353445
20100805T0000,17.090528,14.430529,16.00178
20100806T0000,19.990528,11.160529,16.371363
20100807T0000,22.920528,12.540529,18.191778
20100808T0000,21.590528,16.40053,18.861364
20100809T0000,24.65053,14.710529,19.96553
20100810T0000,25.65053,16.600529,21.278862
20100811T0000,24.23053,17.030529,21.055527
20100812T0000,20.330528,14.870529,18.11553
20100813T0000,21.88053,14.400529,18.03303
20100814T0000,21.55053,13.390529,17.616362
20100815T0000,17.40053,13.120529,15.537613
20100816T0000,16.20053,13.380529,14.876363
20100817T0000,19.87053,14.840529,17.069695
20100818T0000,20.64053,15.770529,17.62178
20100819T0000,23.95053,14.970529,19.43178
20100820T0000,26.73053,15.5505295,21.972197
20100821T0000,28.580528,19.340528,24.063032
20100822T0000,30.22053,19.490528,24.590944
20100823T0000,25.500528,18.39053,22.520945
20100824T0000,21.240528,15.600529,19.18428
20100825T0000,22.840528,12.610529,18.23303
20100826T0000,28.98053,15.740529,23.105947
20100827T0000,23.46053,17.82053,20.225946
20100828T0000,17.190529,10.540529,14.742612
20100829T0000,18.510529,8.940529,14.309695
20100830T0000,13.610529,9.440529,11.953862
20100831T0000,17.160528,10.210529,13.309695
20100901T0000,19.96053,7.1905284,13.495944
20100902T0000,20.590528,7.9305286,14.883027
20100903T0000,21.87053,10.560529,16.577612
20100904T0000,21.170528,13.200529,17.014696
20100905T0000,21.330528,10.880529,15.563445
20100906T0000,20.87053,10.420529,15.763031
20100907T0000,19.40053,13.210529,16.221779
20100908T0000,18.850529,14.330529,15.797612
20100909T0000,18.180529,9.330529,14.243028
20100910T0000,19.89053,11.190529,15.732613
20100911T0000,22.88053,11.580529,17.42803
20100912T0000,23.920528,12.830529,17.938028
20100913T0000,18.000528,12.480529,14.932612
20100914T0000,21.15053,10.920529,15.790112
20100915T0000,18.96053,9.990529,15.091365
20100916T0000,17.98053,12.310529,14.750529
20100917T0000,17.90053,10.200529,14.408862
20100918T0000,16.410528,8.700529,11.937196
20100919T0000,16.72053,6.8305287,12.210114
20100920T0000,20.260529,9.350529,15.174694
20100921T0000,22.12053,12.140529,17.257612
20100922T0000,22.40053,12.240529,17.61178
20100923T0000,23.29053,13.450529,18.44053
20100924T0000,18.04053,11.130529,14.298028
20100925T0000,13.880529,9.040529,11.555112
20100926T0000,12.360529,6.6105285,9.326361
20100927T0000,13.480529,5.4205284,9.506363
20100928T0000,15.110529,6.9805284,11.18803
20100929T0000,16.440529,8.240529,12.276363
20100930T0000,14.620529,10.100529,12.309279
20101001T0000,16.690529,9.320529,13.060944
20101002T0000,19.87053,10.020529,14.378029
20101003T0000,22.760529,9.500529,16.191362
20101004T0000,23.920528,11.110529,16.767612
20101005T0000,19.04053,12.970529,15.916363
20101006T0000,21.680529,9.0505295,15.923028
20101007T0000,22.360529,12.200529,17.363447
20101008T0000,21.600529,10.910529,16.703863
20101009T0000,20.690529,8.900529,15.625945
20101010T0000,17.04053,7.6405287,12.602196
20101011T0000,13.930529,4.5305285,9.006362
20101012T0000,15.920529,4.8305287,9.428029
20101013T0000,14.240529,3.7305286,7.9684463
20101014T0000,12.870529,5.040529,7.963028
20101015T0000,12.760529,3.2505286,7.8121953
20101016T0000,10.090529,6.2805285,7.8430276
20101017T0000,10.520529,4.4005284,7.3096957
20101018T0000,9.990529,3.7505286,6.388861
20101019T0000,11.930529,2.1005285,7.6063614
20101020T0000,8.190529,3.3905284,6.6430287
20101021T0000,8.470529,1.9005287,4.808445
20101022T0000,10.740529,1.8905287,6.773029
20101023T0000,15.930529,6.9005284,11.574279
20101024T0000,10.660529,6.4005284,8.550113
20101025T0000,9.400529,1.9605286,5.726362
20101026T0000,8.360529,-0.41947132,3.2584455
